geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL
Sittard-Geleen,Women,Total,Two Parents,Total,c00_infant_mortality,2877,0.521376433785193,79.79845488131,Total,1,Zuigelingensterfte
Sittard-Geleen,Women,No Migration Background,Total,Total,c00_infant_mortality,2313,0.562040639861652,81.0943164893661,Total,1,Zuigelingensterfte
Sittard-Geleen,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2139,0.561009817671809,84.3292900273266,Total,1,Zuigelingensterfte
Dantumadiel,Total,Total,Total,Total,c00_infant_mortality,1701,0.940623162845385,70.1712992465612,Total,1,Zuigelingensterfte
Dantumadiel,Total,Total,Two Parents,Total,c00_infant_mortality,1657,0.965600482800241,70.9616287691637,Total,1,Zuigelingensterfte
Dantumadiel,Total,No Migration Background,Total,Total,c00_infant_mortality,1582,0.948166877370417,70.7923802700345,Total,1,Zuigelingensterfte
Dantumadiel,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1546,0.970245795601552,71.4791715815118,Total,1,Zuigelingensterfte
Zuidplas,Total,Total,Total,Total,c00_infant_mortality,3567,0.64479955144379,91.6068660203905,Total,1,Zuigelingensterfte
Zuidplas,Total,Total,Two Parents,Total,c00_infant_mortality,3411,0.644972148929932,93.5030759470723,Total,1,Zuigelingensterfte
Zuidplas,Total,No Migration Background,Total,Total,c00_infant_mortality,2755,0.58076225045372,94.5891318156799,Total,1,Zuigelingensterfte
Zuidplas,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2664,0.600600600600601,95.9327323209037,Total,1,Zuigelingensterfte
Zuidplas,Women,Total,Total,Total,c00_infant_mortality,1751,0.85665334094803,92.3329866399039,Total,1,Zuigelingensterfte
Zuidplas,Women,Total,Two Parents,Total,c00_infant_mortality,1665,0.900900900900901,94.6114547844184,Total,1,Zuigelingensterfte
Zuidplas,Women,No Migration Background,Total,Total,c00_infant_mortality,1348,0.741839762611276,95.8207911205343,Total,1,Zuigelingensterfte
Zuidplas,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1298,0.770416024653313,97.5126152759407,Total,1,Zuigelingensterfte
Peel en Maas,Total,Total,Total,Total,c00_infant_mortality,3172,0.472887767969735,86.4243413281162,Total,1,Zuigelingensterfte
Peel en Maas,Total,Total,Two Parents,Total,c00_infant_mortality,3101,0.483714930667527,87.3510591258529,Total,1,Zuigelingensterfte
Peel en Maas,Total,No Migration Background,Total,Total,c00_infant_mortality,2738,0.474799123447772,89.6730826683721,Total,1,Zuigelingensterfte
Peel en Maas,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2705,0.480591497227357,90.0215493242879,Total,1,Zuigelingensterfte
Oldambt,Total,Total,Total,Total,c00_infant_mortality,2854,1.12123335669236,65.0446221359129,Total,1,Zuigelingensterfte
Oldambt,Total,Total,Two Parents,Total,c00_infant_mortality,2568,0.934579439252336,67.9670947531619,Total,1,Zuigelingensterfte
Oldambt,Total,No Migration Background,Total,Total,c00_infant_mortality,2398,1.12593828190158,66.7405296495469,Total,1,Zuigelingensterfte
Oldambt,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2203,0.953245574216977,69.0120357520072,Total,1,Zuigelingensterfte
Oldambt,Men,Total,Total,Total,c00_infant_mortality,1456,1.16758241758242,64.9511763461227,Total,1,Zuigelingensterfte
Oldambt,Men,Total,Two Parents,Total,c00_infant_mortality,1303,0.920951650038373,68.0356090318497,Total,1,Zuigelingensterfte
Oldambt,Men,No Migration Background,Total,Total,c00_infant_mortality,1227,1.14099429502853,66.1636391291252,Total,1,Zuigelingensterfte
Oldambt,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1122,0.89126559714795,68.5698560665209,Total,1,Zuigelingensterfte
Oldambt,Women,Total,Total,Total,c00_infant_mortality,1398,1.07296137339056,65.1419447896571,Total,1,Zuigelingensterfte
Oldambt,Women,Total,Two Parents,Total,c00_infant_mortality,1265,0.948616600790514,67.8965223380391,Total,1,Zuigelingensterfte
Oldambt,Women,No Migration Background,Total,Total,c00_infant_mortality,1171,1.11016225448335,67.3450084442159,Total,1,Zuigelingensterfte
Oldambt,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1081,1.01757631822387,69.4709863598847,Total,1,Zuigelingensterfte
Zwartewaterland,Total,Total,Total,Total,c00_infant_mortality,2391,1.04558762024258,80.1052610138047,Total,1,Zuigelingensterfte
Zwartewaterland,Total,Total,Two Parents,Total,c00_infant_mortality,2350,0.978723404255319,80.7598379742307,Total,1,Zuigelingensterfte
Zwartewaterland,Total,No Migration Background,Total,Total,c00_infant_mortality,2243,1.02541239411502,80.8464886674893,Total,1,Zuigelingensterfte
Zwartewaterland,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2212,0.949367088607595,81.3501532793389,Total,1,Zuigelingensterfte
Zwartewaterland,Men,Total,Total,Total,c00_infant_mortality,1252,0.878594249201278,80.7299167304722,Total,1,Zuigelingensterfte
Zwartewaterland,Women,Total,Total,Total,c00_infant_mortality,1139,1.22914837576822,79.4186333076875,Total,1,Zuigelingensterfte
Zwartewaterland,Women,Total,Two Parents,Total,c00_infant_mortality,1118,1.16279069767442,80.1279037193376,Total,1,Zuigelingensterfte
Zwartewaterland,Women,No Migration Background,Total,Total,c00_infant_mortality,1073,1.30475302889096,80.1408772031668,Total,1,Zuigelingensterfte
Zwartewaterland,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1058,1.22873345935728,80.6866807497685,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Total,Total,Total,Total,c00_infant_mortality,7683,0.559677209423402,74.7732259343248,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Total,Total,Two Parents,Total,c00_infant_mortality,7343,0.531118071632848,76.2950843863288,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Total,No Migration Background,Total,Total,c00_infant_mortality,6734,0.534600534600535,76.1344013826404,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,6480,0.509259259259259,77.4387509059721,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Men,Total,Total,Total,c00_infant_mortality,3983,0.677880994225458,74.7408431192488,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Men,Total,Two Parents,Total,c00_infant_mortality,3796,0.658587987355111,76.3144621065259,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Men,No Migration Background,Total,Total,c00_infant_mortality,3482,0.603101665709362,76.1070889705431,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,3338,0.569203115638107,77.5105853616485,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Women,Total,Total,Total,c00_infant_mortality,3700,0.432432432432432,74.8080855971486,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Women,Total,Two Parents,Total,c00_infant_mortality,3547,0.394699746264449,76.2743463468959,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Women,No Migration Background,Total,Total,c00_infant_mortality,3252,0.461254612546125,76.1636454844002,Total,1,Zuigelingensterfte
Súdwest-Fryslân,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,3142,0.445576066199873,77.3624353703107,Total,1,Zuigelingensterfte
Bodegraven-Reeuwijk,Total,Total,Total,Total,c00_infant_mortality,2857,0.420021001050053,93.5762070458169,Total,1,Zuigelingensterfte
Bodegraven-Reeuwijk,Total,Total,Two Parents,Total,c00_infant_mortality,2763,0.361925443358668,94.827770779734,Total,1,Zuigelingensterfte
Stichtse Vecht,Total,Total,Total,Total,c00_infant_mortality,5627,0.604229607250755,103.906282060448,Total,1,Zuigelingensterfte
Stichtse Vecht,Total,Total,Two Parents,Total,c00_infant_mortality,5377,0.595127394457876,106.211568551051,Total,1,Zuigelingensterfte
Stichtse Vecht,Total,No Migration Background,Total,Total,c00_infant_mortality,4214,0.522069292833413,108.059191013576,Total,1,Zuigelingensterfte
Stichtse Vecht,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4071,0.51584377302874,109.777883334581,Total,1,Zuigelingensterfte
Stichtse Vecht,Total,With Migration Background,Total,Total,c00_infant_mortality,1413,0.849256900212314,91.5210320049045,Total,1,Zuigelingensterfte
Stichtse Vecht,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,1306,0.842266462480858,95.0948246890674,Total,1,Zuigelingensterfte
Stichtse Vecht,Men,Total,Total,Total,c00_infant_mortality,2845,0.597539543057997,103.401337991401,Total,1,Zuigelingensterfte
Stichtse Vecht,Men,Total,Two Parents,Total,c00_infant_mortality,2714,0.589535740604274,105.585664449464,Total,1,Zuigelingensterfte
Stichtse Vecht,Men,No Migration Background,Total,Total,c00_infant_mortality,2160,0.462962962962963,108.465835515508,Total,1,Zuigelingensterfte
Stichtse Vecht,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2086,0.479386385426654,110.016459271019,Total,1,Zuigelingensterfte
Stichtse Vecht,Women,Total,Total,Total,c00_infant_mortality,2782,0.611071171818835,104.42266088016,Total,1,Zuigelingensterfte
Stichtse Vecht,Women,Total,Two Parents,Total,c00_infant_mortality,2663,0.600826135936913,106.849459550566,Total,1,Zuigelingensterfte
Stichtse Vecht,Women,No Migration Background,Total,Total,c00_infant_mortality,2054,0.584225900681597,107.63156096286,Total,1,Zuigelingensterfte
Stichtse Vecht,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1985,0.554156171284635,109.527168269891,Total,1,Zuigelingensterfte
Hollands Kroon,Total,Total,Total,Total,c00_infant_mortality,3781,0.555408622057657,80.1841881878343,Total,1,Zuigelingensterfte
Hollands Kroon,Total,Total,Two Parents,Total,c00_infant_mortality,3627,0.523848910945685,81.6445547227133,Total,1,Zuigelingensterfte
Hollands Kroon,Total,No Migration Background,Total,Total,c00_infant_mortality,3260,0.49079754601227,82.3217169782966,Total,1,Zuigelingensterfte
Hollands Kroon,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3158,0.506649778340722,83.3924045956282,Total,1,Zuigelingensterfte
Hollands Kroon,Men,Total,Total,Total,c00_infant_mortality,1950,0.615384615384615,79.7243045417154,Total,1,Zuigelingensterfte
Hollands Kroon,Men,Total,Two Parents,Total,c00_infant_mortality,1875,0.533333333333333,81.0454557782115,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Total,Total,Total,Total,c00_infant_mortality,6469,0.355541814809089,102.928030206168,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Total,Total,Two Parents,Total,c00_infant_mortality,5867,0.374978694392364,108.600512378078,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Total,No Migration Background,Total,Total,c00_infant_mortality,3717,0.322841000807102,115.373844159785,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3506,0.342270393610953,118.939837309983,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Total,With Migration Background,Total,Total,c00_infant_mortality,2752,0.399709302325581,86.1180409381467,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Men,Total,Total,Total,c00_infant_mortality,3246,0.308071472581639,102.337067842307,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Men,Total,Two Parents,Total,c00_infant_mortality,2931,0.341180484476288,108.309999660863,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Women,Total,Total,Total,c00_infant_mortality,3223,0.403350915296308,103.523209800675,Total,1,Zuigelingensterfte
Leidschendam-Voorburg,Women,Total,Two Parents,Total,c00_infant_mortality,2936,0.408719346049046,108.890530352928,Total,1,Zuigelingensterfte
Goeree-Overflakkee,Total,Total,Total,Total,c00_infant_mortality,4270,0.444964871194379,89.6587615056637,Total,1,Zuigelingensterfte
Goeree-Overflakkee,Total,Total,Two Parents,Total,c00_infant_mortality,4166,0.43206913106097,88.9846485174166,Total,1,Zuigelingensterfte
Goeree-Overflakkee,Total,No Migration Background,Total,Total,c00_infant_mortality,3926,0.458481915435558,89.2579049445834,Total,1,Zuigelingensterfte
Goeree-Overflakkee,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3849,0.441673161860223,89.8345032597271,Total,1,Zuigelingensterfte
Goeree-Overflakkee,Men,Total,Total,Total,c00_infant_mortality,2152,0.511152416356877,91.2168435300594,Total,1,Zuigelingensterfte
Goeree-Overflakkee,Men,Total,Two Parents,Total,c00_infant_mortality,2099,0.476417341591234,89.0564597038893,Total,1,Zuigelingensterfte
Goeree-Overflakkee,Men,No Migration Background,Total,Total,c00_infant_mortality,1982,0.504540867810293,89.312607936418,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Total,Total,Total,Total,c00_infant_mortality,4891,0.756491515027602,102.294722795725,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Total,Total,Two Parents,Total,c00_infant_mortality,4669,0.728207324908974,104.964867688997,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Total,No Migration Background,Total,Total,c00_infant_mortality,3446,0.725478816018572,107.010983423005,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3360,0.714285714285714,108.300549900898,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Total,With Migration Background,Total,Total,c00_infant_mortality,1445,0.830449826989619,91.0475019503227,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,1309,0.763941940412529,96.402688749357,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Men,Total,Total,Total,c00_infant_mortality,2514,0.795544948289578,102.496107645494,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Men,Total,Two Parents,Total,c00_infant_mortality,2394,0.793650793650794,105.397138830119,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Men,No Migration Background,Total,Total,c00_infant_mortality,1773,0.733220530174845,106.956216643652,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1729,0.75187969924812,108.313110976915,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Women,Total,Total,Total,c00_infant_mortality,2377,0.715187210769878,102.08173099416,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Women,Total,Two Parents,Total,c00_infant_mortality,2275,0.659340659340659,104.509985442032,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Women,No Migration Background,Total,Total,c00_infant_mortality,1673,0.717274357441722,107.069023769564,Total,1,Zuigelingensterfte
Pijnacker-Nootdorp,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1631,0.674432863274065,108.287234082117,Total,1,Zuigelingensterfte
Nissewaard,Total,Total,Total,Total,c00_infant_mortality,7152,0.503355704697987,78.5895994425503,Total,1,Zuigelingensterfte
Nissewaard,Total,Total,Two Parents,Total,c00_infant_mortality,6171,0.388915896937287,84.5723041458439,Total,1,Zuigelingensterfte
Nissewaard,Total,No Migration Background,Total,Total,c00_infant_mortality,4778,0.439514441188782,84.7003314225506,Total,1,Zuigelingensterfte
Nissewaard,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4349,0.390894458496206,88.4173914222381,Total,1,Zuigelingensterfte
Nissewaard,Total,Overig,Total,Total,c00_infant_mortality,1413,0.920028308563341,71.4620165015476,Total,1,Zuigelingensterfte
Nissewaard,Total,With Migration Background,Total,Total,c00_infant_mortality,2374,0.6318449873631,66.2909147751359,Total,1,Zuigelingensterfte
Nissewaard,Men,Total,Total,Total,c00_infant_mortality,3651,0.465625855929882,78.0125356864524,Total,1,Zuigelingensterfte
Nissewaard,Men,Total,Two Parents,Total,c00_infant_mortality,3136,0.38265306122449,84.3119821932061,Total,1,Zuigelingensterfte
Nissewaard,Men,No Migration Background,Total,Total,c00_infant_mortality,2436,0.492610837438424,84.4374055533813,Total,1,Zuigelingensterfte
Nissewaard,Women,Total,Total,Total,c00_infant_mortality,3501,0.542702085118538,79.1913874384124,Total,1,Zuigelingensterfte
Nissewaard,Women,Total,Two Parents,Total,c00_infant_mortality,3035,0.395387149917628,84.8412892013535,Total,1,Zuigelingensterfte
Nissewaard,Women,With Migration Background,Total,Total,c00_infant_mortality,1159,0.862812769628991,67.5068022545053,Total,1,Zuigelingensterfte
Krimpenerwaard,Total,Total,Total,Total,c00_infant_mortality,4610,0.542299349240781,87.7469292530951,Total,1,Zuigelingensterfte
Krimpenerwaard,Total,Total,Two Parents,Total,c00_infant_mortality,4443,0.495160927301373,89.0206411112298,Total,1,Zuigelingensterfte
Krimpenerwaard,Total,No Migration Background,Total,Total,c00_infant_mortality,3933,0.53394355453852,90.3040286276662,Total,1,Zuigelingensterfte
Krimpenerwaard,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3823,0.496991891184933,91.3247127163084,Total,1,Zuigelingensterfte
Krimpenerwaard,Men,Total,Total,Total,c00_infant_mortality,2350,0.765957446808511,87.8162463652739,Total,1,Zuigelingensterfte
Krimpenerwaard,Men,Total,Two Parents,Total,c00_infant_mortality,2265,0.662251655629139,89.2073711308455,Total,1,Zuigelingensterfte
Krimpenerwaard,Men,No Migration Background,Total,Total,c00_infant_mortality,1996,0.751503006012024,90.8579503949819,Total,1,Zuigelingensterfte
Krimpenerwaard,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1946,0.668036998972251,91.9091004547672,Total,1,Zuigelingensterfte
De Fryske Marren,Total,Total,Total,Total,c00_infant_mortality,3921,0.765110941086458,75.6849133723649,Total,1,Zuigelingensterfte
De Fryske Marren,Total,Total,Two Parents,Total,c00_infant_mortality,3773,0.715610919692552,76.8765474982721,Total,1,Zuigelingensterfte
De Fryske Marren,Total,No Migration Background,Total,Total,c00_infant_mortality,3465,0.721500721500722,77.1820511464451,Total,1,Zuigelingensterfte
De Fryske Marren,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3363,0.683913172762414,78.0055766025051,Total,1,Zuigelingensterfte
De Fryske Marren,Men,Total,Total,Total,c00_infant_mortality,1995,0.952380952380952,74.8274891896903,Total,1,Zuigelingensterfte
De Fryske Marren,Men,Total,Two Parents,Total,c00_infant_mortality,1914,0.888192267502612,76.2413132860828,Total,1,Zuigelingensterfte
De Fryske Marren,Men,No Migration Background,Total,Total,c00_infant_mortality,1752,0.970319634703196,76.2774915358202,Total,1,Zuigelingensterfte
De Fryske Marren,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1702,0.881316098707403,77.1614894287977,Total,1,Zuigelingensterfte
De Fryske Marren,Women,Total,Total,Total,c00_infant_mortality,1926,0.571131879543095,76.5730552438269,Total,1,Zuigelingensterfte
De Fryske Marren,Women,Total,Two Parents,Total,c00_infant_mortality,1859,0.537923614846692,77.5305756220647,Total,1,Zuigelingensterfte
Gooise Meren,Total,Total,Total,Total,c00_infant_mortality,4334,0.484540839870789,127.001418812475,Total,1,Zuigelingensterfte
Gooise Meren,Total,Total,Two Parents,Total,c00_infant_mortality,4062,0.467749876907927,131.31395948556101,Total,1,Zuigelingensterfte
Gooise Meren,Total,No Migration Background,Total,Total,c00_infant_mortality,2999,0.500166722240747,133.667582279249,Total,1,Zuigelingensterfte
Gooise Meren,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2861,0.489339391821042,136.576953061886,Total,1,Zuigelingensterfte
Gooise Meren,Men,Total,Total,Total,c00_infant_mortality,2214,0.49683830171635,128.822145710076,Total,1,Zuigelingensterfte
Gooise Meren,Men,Total,Two Parents,Total,c00_infant_mortality,2093,0.477783086478739,132.722663992917,Total,1,Zuigelingensterfte
Gooise Meren,Women,Total,Total,Total,c00_infant_mortality,2120,0.471698113207547,125.0999615713,Total,1,Zuigelingensterfte
Berg en Dal,Total,Total,Total,Total,c00_infant_mortality,2312,0.778546712802768,84.3053484964161,Total,1,Zuigelingensterfte
Berg en Dal,Total,Total,Two Parents,Total,c00_infant_mortality,2191,0.775901414879051,86.0134312257933,Total,1,Zuigelingensterfte
Berg en Dal,Total,No Migration Background,Total,Total,c00_infant_mortality,1943,0.720535254760679,85.5860836796275,Total,1,Zuigelingensterfte
Berg en Dal,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1865,0.697050938337802,86.7471610591015,Total,1,Zuigelingensterfte
Berg en Dal,Men,Total,Total,Total,c00_infant_mortality,1193,1.00586756077117,85.3941653404995,Total,1,Zuigelingensterfte
Berg en Dal,Men,Total,Two Parents,Total,c00_infant_mortality,1127,0.976042590949423,87.0803290597255,Total,1,Zuigelingensterfte
Berg en Dal,Men,No Migration Background,Total,Total,c00_infant_mortality,1015,1.08374384236453,86.1824603970223,Total,1,Zuigelingensterfte
Berg en Dal,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,974,1.02669404517454,87.151288168679,Total,1,Zuigelingensterfte
Meierijstad,Total,Total,Total,Total,c00_infant_mortality,6787,0.707234418741712,85.3206941744631,Total,1,Zuigelingensterfte
Meierijstad,Total,Total,Two Parents,Total,c00_infant_mortality,6557,0.701540338569468,86.6089719445158,Total,1,Zuigelingensterfte
Meierijstad,Total,No Migration Background,Total,Total,c00_infant_mortality,5460,0.622710622710623,89.2637677035549,Total,1,Zuigelingensterfte
Meierijstad,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5338,0.636942675159236,90.0059078622006,Total,1,Zuigelingensterfte
Meierijstad,Total,With Migration Background,Total,Total,c00_infant_mortality,1327,1.05501130369254,69.096744310981,Total,1,Zuigelingensterfte
Meierijstad,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,1219,0.984413453650533,71.733792347632,Total,1,Zuigelingensterfte
Meierijstad,Men,Total,Total,Total,c00_infant_mortality,3395,0.883652430044183,84.6900556874452,Total,1,Zuigelingensterfte
Meierijstad,Men,Total,Two Parents,Total,c00_infant_mortality,3274,0.855222968845449,86.0060916652801,Total,1,Zuigelingensterfte
Meierijstad,Men,No Migration Background,Total,Total,c00_infant_mortality,2709,0.73827980804725,88.6867725190985,Total,1,Zuigelingensterfte
Meierijstad,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2647,0.755572346052135,89.4002932254889,Total,1,Zuigelingensterfte
Meierijstad,Men,With Migration Background,Total,Total,c00_infant_mortality,686,1.45772594752187,68.907102484896,Total,1,Zuigelingensterfte
Meierijstad,Women,Total,Total,Total,c00_infant_mortality,3392,0.530660377358491,85.9518904195769,Total,1,Zuigelingensterfte
Meierijstad,Women,Total,Two Parents,Total,c00_infant_mortality,3283,0.548279013097776,87.2101994907289,Total,1,Zuigelingensterfte
Meierijstad,Women,No Migration Background,Total,Total,c00_infant_mortality,2751,0.508905852417303,89.8319538012257,Total,1,Zuigelingensterfte
Meierijstad,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2691,0.520252694165738,90.6016202157404,Total,1,Zuigelingensterfte
Waadhoeke,Total,Total,Total,Total,c00_infant_mortality,3699,0.702892673695593,72.3591891361981,Total,1,Zuigelingensterfte
Waadhoeke,Total,Total,Two Parents,Total,c00_infant_mortality,3544,0.677200902934537,73.9536949148705,Total,1,Zuigelingensterfte
Waadhoeke,Total,No Migration Background,Total,Total,c00_infant_mortality,3253,0.737780510298186,74.5860390101937,Total,1,Zuigelingensterfte
Waadhoeke,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3165,0.726698262243286,75.5333596299029,Total,1,Zuigelingensterfte
Waadhoeke,Men,Total,Total,Total,c00_infant_mortality,1874,0.853788687299893,72.7812543247059,Total,1,Zuigelingensterfte
Waadhoeke,Men,Total,Two Parents,Total,c00_infant_mortality,1791,0.837520938023451,74.4003954317676,Total,1,Zuigelingensterfte
Waadhoeke,Men,No Migration Background,Total,Total,c00_infant_mortality,1647,0.910746812386157,75.2734757189173,Total,1,Zuigelingensterfte
Waadhoeke,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1600,0.875,76.198873662715,Total,1,Zuigelingensterfte
Waadhoeke,Women,Total,Total,Total,c00_infant_mortality,1825,0.547945205479452,71.9257917864647,Total,1,Zuigelingensterfte
Westerwolde,Total,Total,Total,Total,c00_infant_mortality,1636,0.855745721271394,70.0886310767896,Total,1,Zuigelingensterfte
Westerwolde,Total,Total,Two Parents,Total,c00_infant_mortality,1536,0.911458333333333,72.0161586213255,Total,1,Zuigelingensterfte
Westerwolde,Total,No Migration Background,Total,Total,c00_infant_mortality,1411,0.992204110559887,71.3669242293414,Total,1,Zuigelingensterfte
Westerwolde,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1347,1.03934669636229,72.6648224602596,Total,1,Zuigelingensterfte
Midden Groningen,Total,Total,Total,Total,c00_infant_mortality,5036,0.635424940428912,68.992694085378,Total,1,Zuigelingensterfte
Midden Groningen,Total,Total,Two Parents,Total,c00_infant_mortality,4600,0.673913043478261,71.865699794441,Total,1,Zuigelingensterfte
Midden Groningen,Total,No Migration Background,Total,Total,c00_infant_mortality,3942,0.507356671740233,71.4625460378956,Total,1,Zuigelingensterfte
Midden Groningen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3698,0.513791238507301,73.4117179791354,Total,1,Zuigelingensterfte
Midden Groningen,Total,With Migration Background,Total,Total,c00_infant_mortality,1094,1.09689213893967,60.0930995727414,Total,1,Zuigelingensterfte
Midden Groningen,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,902,1.33037694013304,65.5273680350175,Total,1,Zuigelingensterfte
Midden Groningen,Men,Total,Total,Total,c00_infant_mortality,2607,0.690448791714614,68.5453246405425,Total,1,Zuigelingensterfte
Midden Groningen,Men,Total,Two Parents,Total,c00_infant_mortality,2386,0.712489522212909,71.3232860112907,Total,1,Zuigelingensterfte
Midden Groningen,Men,No Migration Background,Total,Total,c00_infant_mortality,2034,0.540806293018682,71.0936917278367,Total,1,Zuigelingensterfte
Midden Groningen,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1909,0.52383446830801506,73.0209692179033,Total,1,Zuigelingensterfte
Midden Groningen,Women,Total,Total,Total,c00_infant_mortality,2429,0.576368876080692,69.4728472935649,Total,1,Zuigelingensterfte
Midden Groningen,Women,Total,Two Parents,Total,c00_infant_mortality,2214,0.632339656729901,72.4502523177457,Total,1,Zuigelingensterfte
Beekdaelen,Total,Total,Total,Total,c00_infant_mortality,2141,0.653900046707146,85.0764118495212,Total,1,Zuigelingensterfte
Beekdaelen,Total,Total,Two Parents,Total,c00_infant_mortality,2021,0.643245917862444,87.3611441332759,Total,1,Zuigelingensterfte
Beekdaelen,Total,No Migration Background,Total,Total,c00_infant_mortality,1779,0.562113546936481,87.6405064511151,Total,1,Zuigelingensterfte
Beekdaelen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1704,0.586854460093897,89.2009186991522,Total,1,Zuigelingensterfte
Montferland,Total,Total,Total,Total,c00_infant_mortality,2369,0.928661882650908,78.052553943825,Total,1,Zuigelingensterfte
Montferland,Total,Total,Two Parents,Total,c00_infant_mortality,2249,0.933748332592263,80.0068013180749,Total,1,Zuigelingensterfte
Montferland,Total,No Migration Background,Total,Total,c00_infant_mortality,1988,0.955734406438632,80.2904275395557,Total,1,Zuigelingensterfte
Montferland,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1912,0.941422594142259,81.7056446584355,Total,1,Zuigelingensterfte
Montferland,Women,Total,Total,Total,c00_infant_mortality,1139,1.22914837576822,77.3186130769344,Total,1,Zuigelingensterfte
Montferland,Women,Total,Two Parents,Total,c00_infant_mortality,1079,1.29749768303985,79.0025091853125,Total,1,Zuigelingensterfte
Montferland,Women,No Migration Background,Total,Total,c00_infant_mortality,964,1.2448132780083,79.4139244965327,Total,1,Zuigelingensterfte
Montferland,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,927,1.29449838187702,80.5406344185498,Total,1,Zuigelingensterfte
