"geografie","geslacht","migratieachtergrond","huishouden","bins","opleiding_ouders","uitkomst","mean","parents_income","N","type","uitkomst_NL","subgroep","sample","sd"
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","hbo","c11_vwo_final",17.4107142857143,70.7840716707927,226,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_vwo_final",6.97368421052632,42.0061549848092,2291,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","wo","c11_vwo_final",25.4728877679697,90.2769155310272,798,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","hbo","c11_vwo_final",18.8295165394402,86.2415824842977,1184,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_vwo_final",7.92505854800937,48.8524284403489,10711,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","wo","c11_vwo_final",35.7555739058629,144.542497785389,1214,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","hbo","c11_vwo_final",18.3276616431697,100.594348378976,2067,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","geen hbo of wo","c11_vwo_final",8.51867394041125,62.5060611661821,7182,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","wo","c11_vwo_final",25.1046025104602,116.633245759251,241,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","hbo","c11_vwo_final",15.1515151515152,83.2240249322626,599,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c11_vwo_final",6.44963144963145,47.8937047885847,3273,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","wo","c11_vwo_final",38.3110195674562,151.586956539264,972,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","hbo","c11_vwo_final",19.6159122085048,107.927420974549,1463,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c11_vwo_final",10.5096382360708,76.0345534453454,3802,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","wo","c11_vwo_final",39.6481732070365,171.060354511344,739,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","hbo","c11_vwo_final",19.7018104366347,100.92851399843,943,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c11_vwo_final",5.91044776119403,51.824148064841,3368,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c11_vwo_final",27.9279279279279,129.130518274259,111,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c11_vwo_final",12.396694214876,74.5310327488585,244,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c11_vwo_final",3.32378223495702,40.1558680931434,1759,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c11_vwo_final",41.7197452229299,178.471519833504,628,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c11_vwo_final",22.3021582733813,110.300014918801,697,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c11_vwo_final",8.96686159844055,66.3956950349312,1543,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","wo","c11_vwo_final",40.92854625107,153.27511287777,19921,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","hbo","c11_vwo_final",23.0333603007662,104.77133128387,21088,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_vwo_final",10.6311856852592,61.2748964310633,76645,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c11_vwo_final",32.4169530355097,123.371836320828,2630,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_vwo_final",18.4768385239466,86.214027003863,3843,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_vwo_final",7.67271245159976,48.1034989893112,19756,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_vwo_final",42.2400278697091,157.896483255283,17274,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_vwo_final",24.0452451752084,109.016345285634,17203,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_vwo_final",11.7327810904417,66.2620238470605,56238,"parents_edu","Schooladvies vwo",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","wo","c11_vmbo_gl_test",90.5244879434863,162.600609483028,131008,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","hbo","c11_vmbo_gl_test",82.4244058820284,114.405454636923,170057,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",65.3424161887929,76.0725303943175,415281,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",86.5553398058252,141.872706395756,13377,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",76.8549896312781,100.166493530657,20874,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",58.0604740665603,58.5576335583747,74353,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",90.9806231537488,164.996580657662,117546,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",83.2048542740235,116.438657818897,149009,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",66.9799888333376,80.1709962645771,338537,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","wo","c11_vmbo_gl_test",91.0942256144655,166.950950036529,90954,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","hbo","c11_vmbo_gl_test",83.2217122135285,117.674155969135,127473,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",67.5195959895049,84.652644056544,261617,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",88.1397765653416,153.739829670101,7987,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",78.1974388069379,108.633545592689,13006,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",60.6777312379933,70.1159012314569,35142,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",91.3851288245769,168.242126607604,82919,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",83.7945202988928,118.720763892697,114368,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",68.6119738979284,87.0771271095758,225382,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","wo","c11_vmbo_gl_test",82.1376281112738,108.397051378761,1416,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","hbo","c11_vmbo_gl_test",74.0051903114187,83.4684638383046,2402,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",53.9495707575185,53.0538764782493,20284,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",81.1224489795918,94.4464216589473,202,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",68.4210526315789,73.4601723007729,404,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",50.705493845692,43.8693325925987,3725,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",82.3630136986301,110.79600539875,1212,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",75.0777202072539,85.4697693357929,1996,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",54.7351736890767,55.2028959556545,16492,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","wo","c11_vmbo_gl_test",79.8766816143498,89.8828290639021,1854,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","hbo","c11_vmbo_gl_test",73.8517179023508,84.0074740210195,2868,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",57.7209359707201,47.6825132409388,26189,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",72.65625,85.2479449247823,270,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",66.7431192660551,71.3181360601299,456,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",53.9421040244763,42.8944562972287,4661,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",81.1147540983607,90.7091658030718,1581,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",75.1827956989247,86.4400410194402,2408,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",58.5320733963302,48.7792392862223,21453,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","wo","c11_vmbo_gl_test",85.9707724425887,144.713583096019,2486,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","hbo","c11_vmbo_gl_test",74.1943542343243,99.9243997367263,4252,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",57.2588676932506,62.4068943538288,14352,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",77.1784232365145,115.724692099015,504,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",70.0084961767205,80.9476740388649,1272,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",51.149622512011,47.6256102310773,6462,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",88.2137244630697,152.413663827233,1977,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",75.9758694109297,108.245812909281,2971,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",62.6311312730366,75.8195160182324,7681,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","wo","c11_vmbo_gl_test",87.5690607734807,167.961490858076,1508,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","hbo","c11_vmbo_gl_test",75.9355210132412,100.724832907483,1846,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",52.0514175030815,52.3816899088911,6509,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",80.0884955752212,123.822288434789,237,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",66.3135593220339,75.0363831098126,507,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",47.3480857042501,39.7656635795258,3328,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",88.9344262295082,176.408604507764,1269,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",79.6031746031746,110.724619955158,1334,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",57.1376281112738,67.362486772912,3056,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","wo","c11_vmbo_gl_test",89.2266694264055,152.721923841068,40054,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","hbo","c11_vmbo_gl_test",80.0260423064639,104.620766375578,42584,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",61.5878869543633,61.4646613035045,153664,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",84.1993432489859,124.287787361954,5390,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",74.6266648728643,86.1702455491134,7868,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",55.7051354721687,48.1987892910146,39211,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",90.0092700577136,157.224685182362,34627,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",81.2515056612864,108.904235964783,34641,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",63.6969025280416,66.4153727206992,113155,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","wo","c11_vmbo_gl_test",89.9532088699707,162.491271610611,66265,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","hbo","c11_vmbo_gl_test",81.4032829877131,114.424426365001,86204,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",63.9447783522742,76.2898114286791,208146,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",85.3103026597371,142.494346370841,6833,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",75.2132463622679,101.046791178638,10603,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",56.7132247318072,59.0205370278467,36920,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",90.491643113856,164.832026102968,59384,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",82.2666500753522,116.339060014394,75518,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",65.5353762008274,80.2859581179324,170031,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","wo","c11_vmbo_gl_test",90.5065421819243,166.993707174738,46132,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","hbo","c11_vmbo_gl_test",82.1226704563806,117.730270896105,64708,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",65.8167409937167,84.8866199337358,131127,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",87.3369148119724,154.24027115021,4073,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",76.3976155952956,110.17515060239,6578,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",59.1847265221878,70.9675480223853,17465,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",90.8233846153846,168.248904761742,42031,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",82.7677881765435,118.604505579541,58080,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",66.8531869181189,87.1891537886595,113114,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Totaal","Totaal","wo","c11_vmbo_gl_test",82.4427480916031,107.535305704494,681,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Totaal","Totaal","hbo","c11_vmbo_gl_test",73.0508474576271,84.8062354229606,1227,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",53.1675675675676,53.3277371669617,10217,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",73.6263736263736,91.6779656363598,94,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",68.2795698924731,77.2286656028242,200,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",50.3980404164115,44.4246053625692,1843,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",83.8365896980462,110.216914498323,586,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",73.943661971831,86.2819062740095,1027,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",53.8603425559947,55.3613830772624,8338,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Totaal","Totaal","wo","c11_vmbo_gl_test",81.6397228637413,91.8244244743038,914,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Totaal","Totaal","hbo","c11_vmbo_gl_test",72.6037195994278,84.2812187423376,1456,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",57.8381062737957,47.7620965511165,13145,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",78.9915966386555,95.9432256643637,130,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Eenoudergezin","Totaal","hbo","c11_vmbo_gl_test",62.1004566210046,71.8429123731307,230,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",53.4948741845294,43.7531475659008,2370,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Tweeoudergezin","Totaal","wo","c11_vmbo_gl_test",82.0375335120643,91.149696731669,783,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Tweeoudergezin","Totaal","hbo","c11_vmbo_gl_test",74.5964316057774,86.6320139815388,1224,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c11_vmbo_gl_test",58.7665287170687,48.7062613463741,10742,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Suriname","Totaal","Totaal","wo","c11_vmbo_gl_test",84.2279108175062,144.876867346889,1272,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Suriname","Totaal","Totaal","hbo","c11_vmbo_gl_test",72.6289926289926,99.2906313872847,2185,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Suriname","Totaal","Totaal","geen hbo of wo","c11_vmbo_gl_test",55.1702690094853,62.3075615719151,7170,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
"Nederland","Mannen","Suriname","Eenoudergezin","Totaal","wo","c11_vmbo_gl_test",73.2793522267207,114.892139125187,263,"parents_edu","Eindtoetsadvies vmbo-GL of hoger",NA,NA,NA
